transaction_id,user_id,product_id,amount,payment_type,date,avg_monthly_spend,purchase_frequency,last_purchase_date,days_since_last_purchase,category_x,category_total_expenditure,name,age,gender,registration_date,product_name,category_y,price,stock
T000225,U0082,P007,80.42,Wallet,2024-11-17,57.357142857142854,7,2025-10-02,30,Electronics,61.47,Ishaan Verma,34,Male,2024-02-29,Product_007,Books,2084.59,134
T000225,U0082,P007,80.42,Wallet,2024-11-17,57.357142857142854,7,2025-10-02,30,Grocery,38.92,Ishaan Verma,34,Male,2024-02-29,Product_007,Books,2084.59,134
T000225,U0082,P007,80.42,Wallet,2024-11-17,57.357142857142854,7,2025-10-02,30,Home,112.38,Ishaan Verma,34,Male,2024-02-29,Product_007,Books,2084.59,134
T000226,U0038,P009,124.11,Credit Card,2024-08-10,95.24666666666667,4,2025-04-23,192,Beauty,33.85,Vivaan Ghosh,18,Other,2022-03-29,Product_009,Clothing,1799.44,163
T000226,U0038,P009,124.11,Credit Card,2024-08-10,95.24666666666667,4,2025-04-23,192,Books,69.62,Vivaan Ghosh,18,Other,2022-03-29,Product_009,Clothing,1799.44,163
T000226,U0038,P009,124.11,Credit Card,2024-08-10,95.24666666666667,4,2025-04-23,192,Clothing,124.11,Vivaan Ghosh,18,Other,2022-03-29,Product_009,Clothing,1799.44,163
T000226,U0038,P009,124.11,Credit Card,2024-08-10,95.24666666666667,4,2025-04-23,192,Toys,58.16,Vivaan Ghosh,18,Other,2022-03-29,Product_009,Clothing,1799.44,163
T000227,U0121,P045,30.6,Debit Card,2025-08-18,54.67714285714286,7,2025-08-18,75,Beauty,62.35,Ira Kapoor,38,Other,2024-08-30,Product_045,Grocery,992.11,139
T000227,U0121,P045,30.6,Debit Card,2025-08-18,54.67714285714286,7,2025-08-18,75,Books,79.14,Ira Kapoor,38,Other,2024-08-30,Product_045,Grocery,992.11,139
T000227,U0121,P045,30.6,Debit Card,2025-08-18,54.67714285714286,7,2025-08-18,75,Grocery,30.6,Ira Kapoor,38,Other,2024-08-30,Product_045,Grocery,992.11,139
T000227,U0121,P045,30.6,Debit Card,2025-08-18,54.67714285714286,7,2025-08-18,75,Home,111.39,Ira Kapoor,38,Other,2024-08-30,Product_045,Grocery,992.11,139
T000227,U0121,P045,30.6,Debit Card,2025-08-18,54.67714285714286,7,2025-08-18,75,Toys,99.26,Ira Kapoor,38,Other,2024-08-30,Product_045,Grocery,992.11,139
T000228,U0115,P040,82.4,Credit Card,2023-06-12,44.77333333333333,6,2025-10-15,17,Books,30.12,Aarav Verma,30,Male,2023-09-18,Product_040,Grocery,4011.76,36
T000228,U0115,P040,82.4,Credit Card,2023-06-12,44.77333333333333,6,2025-10-15,17,Grocery,118.68,Aarav Verma,30,Male,2023-09-18,Product_040,Grocery,4011.76,36
T000228,U0115,P040,82.4,Credit Card,2023-06-12,44.77333333333333,6,2025-10-15,17,Home,80.47,Aarav Verma,30,Male,2023-09-18,Product_040,Grocery,4011.76,36
T000228,U0115,P040,82.4,Credit Card,2023-06-12,44.77333333333333,6,2025-10-15,17,Sports,39.37,Aarav Verma,30,Male,2023-09-18,Product_040,Grocery,4011.76,36
T000229,U0005,P017,103.03,Debit Card,2023-11-03,57.94833333333333,6,2025-06-22,132,Beauty,103.03,Sara Sharma,30,Other,2024-01-04,Product_017,Beauty,3697.53,235
T000229,U0005,P017,103.03,Debit Card,2023-11-03,57.94833333333333,6,2025-06-22,132,Books,68.07,Sara Sharma,30,Other,2024-01-04,Product_017,Beauty,3697.53,235
T000229,U0005,P017,103.03,Debit Card,2023-11-03,57.94833333333333,6,2025-06-22,132,Clothing,48.34,Sara Sharma,30,Other,2024-01-04,Product_017,Beauty,3697.53,235
T000229,U0005,P017,103.03,Debit Card,2023-11-03,57.94833333333333,6,2025-06-22,132,Home,128.25,Sara Sharma,30,Other,2024-01-04,Product_017,Beauty,3697.53,235
T000230,U0141,P047,19.01,Cash,2025-05-16,70.26857142857143,9,2025-09-15,47,Beauty,78.86,Anaya Nair,33,Female,2024-02-10,Product_047,Electronics,1846.57,300
T000230,U0141,P047,19.01,Cash,2025-05-16,70.26857142857143,9,2025-09-15,47,Books,12.19,Anaya Nair,33,Female,2024-02-10,Product_047,Electronics,1846.57,300
T000230,U0141,P047,19.01,Cash,2025-05-16,70.26857142857143,9,2025-09-15,47,Clothing,186.62,Anaya Nair,33,Female,2024-02-10,Product_047,Electronics,1846.57,300
T000230,U0141,P047,19.01,Cash,2025-05-16,70.26857142857143,9,2025-09-15,47,Electronics,168.29999999999998,Anaya Nair,33,Female,2024-02-10,Product_047,Electronics,1846.57,300
T000230,U0141,P047,19.01,Cash,2025-05-16,70.26857142857143,9,2025-09-15,47,Grocery,22.9,Anaya Nair,33,Female,2024-02-10,Product_047,Electronics,1846.57,300
T000230,U0141,P047,19.01,Cash,2025-05-16,70.26857142857143,9,2025-09-15,47,Home,23.01,Anaya Nair,33,Female,2024-02-10,Product_047,Electronics,1846.57,300
T000231,U0029,P050,26.84,UPI,2024-05-01,47.02,3,2025-10-08,24,Clothing,52.74,Sara Roy,27,Other,2024-09-21,Product_050,Toys,2833.37,45
T000231,U0029,P050,26.84,UPI,2024-05-01,47.02,3,2025-10-08,24,Toys,88.32,Sara Roy,27,Other,2024-09-21,Product_050,Toys,2833.37,45
T000232,U0078,P008,16.06,Credit Card,2024-05-03,42.51,4,2024-10-22,375,Books,16.06,Vihaan Kapoor,29,Male,2022-10-16,Product_008,Books,4534.16,161
T000232,U0078,P008,16.06,Credit Card,2024-05-03,42.51,4,2024-10-22,375,Electronics,75.44,Vihaan Kapoor,29,Male,2022-10-16,Product_008,Books,4534.16,161
T000232,U0078,P008,16.06,Credit Card,2024-05-03,42.51,4,2024-10-22,375,Home,40.99,Vihaan Kapoor,29,Male,2022-10-16,Product_008,Books,4534.16,161
T000232,U0078,P008,16.06,Credit Card,2024-05-03,42.51,4,2024-10-22,375,Toys,37.55,Vihaan Kapoor,29,Male,2022-10-16,Product_008,Books,4534.16,161
T000233,U0108,P041,46.45,Cash,2025-07-25,75.902,6,2025-07-25,99,Beauty,108.77,Saanvi Singh,33,Female,2024-05-03,Product_041,Home,3218.83,273
T000233,U0108,P041,46.45,Cash,2025-07-25,75.902,6,2025-07-25,99,Books,48.7,Saanvi Singh,33,Female,2024-05-03,Product_041,Home,3218.83,273
T000233,U0108,P041,46.45,Cash,2025-07-25,75.902,6,2025-07-25,99,Electronics,57.17,Saanvi Singh,33,Female,2024-05-03,Product_041,Home,3218.83,273
T000233,U0108,P041,46.45,Cash,2025-07-25,75.902,6,2025-07-25,99,Grocery,52.21,Saanvi Singh,33,Female,2024-05-03,Product_041,Home,3218.83,273
T000233,U0108,P041,46.45,Cash,2025-07-25,75.902,6,2025-07-25,99,Home,112.66,Saanvi Singh,33,Female,2024-05-03,Product_041,Home,3218.83,273
T000234,U0017,P008,83.98,Net Banking,2023-02-03,91.42,5,2025-09-07,55,Books,83.98,Ishaan Gupta,23,Other,2023-07-01,Product_008,Books,4534.16,161
T000234,U0017,P008,83.98,Net Banking,2023-02-03,91.42,5,2025-09-07,55,Clothing,55.29,Ishaan Gupta,23,Other,2023-07-01,Product_008,Books,4534.16,161
T000234,U0017,P008,83.98,Net Banking,2023-02-03,91.42,5,2025-09-07,55,Electronics,53.77,Ishaan Gupta,23,Other,2023-07-01,Product_008,Books,4534.16,161
T000234,U0017,P008,83.98,Net Banking,2023-02-03,91.42,5,2025-09-07,55,Sports,22.39,Ishaan Gupta,23,Other,2023-07-01,Product_008,Books,4534.16,161
T000234,U0017,P008,83.98,Net Banking,2023-02-03,91.42,5,2025-09-07,55,Toys,150.25,Ishaan Gupta,23,Other,2023-07-01,Product_008,Books,4534.16,161
T000235,U0162,P033,134.48,Cash,2024-05-10,61.4,6,2025-02-22,252,Books,15.74,Muhammad Mehta,38,Female,2022-10-14,Product_033,Clothing,3874.48,45
T000235,U0162,P033,134.48,Cash,2024-05-10,61.4,6,2025-02-22,252,Clothing,134.48,Muhammad Mehta,38,Female,2022-10-14,Product_033,Clothing,3874.48,45
T000235,U0162,P033,134.48,Cash,2024-05-10,61.4,6,2025-02-22,252,Grocery,47.37,Muhammad Mehta,38,Female,2022-10-14,Product_033,Clothing,3874.48,45
T000235,U0162,P033,134.48,Cash,2024-05-10,61.4,6,2025-02-22,252,Home,24.73,Muhammad Mehta,38,Female,2022-10-14,Product_033,Clothing,3874.48,45
T000235,U0162,P033,134.48,Cash,2024-05-10,61.4,6,2025-02-22,252,Sports,84.68,Muhammad Mehta,38,Female,2022-10-14,Product_033,Clothing,3874.48,45
T000236,U0184,P010,57.08,UPI,2025-05-29,95.79,6,2025-07-15,109,Clothing,23.72,Kiara Kulkarni,35,Other,2022-08-20,Product_010,Sports,1315.44,77
T000236,U0184,P010,57.08,UPI,2025-05-29,95.79,6,2025-07-15,109,Home,228.73,Kiara Kulkarni,35,Other,2022-08-20,Product_010,Sports,1315.44,77
T000236,U0184,P010,57.08,UPI,2025-05-29,95.79,6,2025-07-15,109,Sports,322.28999999999996,Kiara Kulkarni,35,Other,2022-08-20,Product_010,Sports,1315.44,77
T000237,U0001,P040,145.06,UPI,2024-05-07,77.47333333333334,3,2024-08-20,438,Beauty,42.43,Vihaan Sharma,35,Other,2022-09-08,Product_040,Grocery,4011.76,36
T000237,U0001,P040,145.06,UPI,2024-05-07,77.47333333333334,3,2024-08-20,438,Electronics,44.93,Vihaan Sharma,35,Other,2022-09-08,Product_040,Grocery,4011.76,36
T000237,U0001,P040,145.06,UPI,2024-05-07,77.47333333333334,3,2024-08-20,438,Grocery,145.06,Vihaan Sharma,35,Other,2022-09-08,Product_040,Grocery,4011.76,36
T000238,U0147,P027,23.85,Debit Card,2023-06-25,61.44818181818182,12,2025-10-25,7,Beauty,40.02,Ishaan Mehta,22,Male,2023-09-14,Product_027,Toys,2241.45,134
T000238,U0147,P027,23.85,Debit Card,2023-06-25,61.44818181818182,12,2025-10-25,7,Books,257.28,Ishaan Mehta,22,Male,2023-09-14,Product_027,Toys,2241.45,134
T000238,U0147,P027,23.85,Debit Card,2023-06-25,61.44818181818182,12,2025-10-25,7,Clothing,32.85,Ishaan Mehta,22,Male,2023-09-14,Product_027,Toys,2241.45,134
T000238,U0147,P027,23.85,Debit Card,2023-06-25,61.44818181818182,12,2025-10-25,7,Electronics,103.53999999999999,Ishaan Mehta,22,Male,2023-09-14,Product_027,Toys,2241.45,134
T000238,U0147,P027,23.85,Debit Card,2023-06-25,61.44818181818182,12,2025-10-25,7,Grocery,77.19,Ishaan Mehta,22,Male,2023-09-14,Product_027,Toys,2241.45,134
T000238,U0147,P027,23.85,Debit Card,2023-06-25,61.44818181818182,12,2025-10-25,7,Home,141.2,Ishaan Mehta,22,Male,2023-09-14,Product_027,Toys,2241.45,134
T000238,U0147,P027,23.85,Debit Card,2023-06-25,61.44818181818182,12,2025-10-25,7,Toys,23.85,Ishaan Mehta,22,Male,2023-09-14,Product_027,Toys,2241.45,134
T000239,U0135,P024,19.65,Credit Card,2023-02-11,66.34857142857143,8,2025-05-02,183,Beauty,105.1,Ishaan Mukherjee,24,Female,2023-02-03,Product_024,Home,2509.0,267
T000239,U0135,P024,19.65,Credit Card,2023-02-11,66.34857142857143,8,2025-05-02,183,Books,63.46,Ishaan Mukherjee,24,Female,2023-02-03,Product_024,Home,2509.0,267
T000239,U0135,P024,19.65,Credit Card,2023-02-11,66.34857142857143,8,2025-05-02,183,Clothing,92.0,Ishaan Mukherjee,24,Female,2023-02-03,Product_024,Home,2509.0,267
T000239,U0135,P024,19.65,Credit Card,2023-02-11,66.34857142857143,8,2025-05-02,183,Grocery,25.77,Ishaan Mukherjee,24,Female,2023-02-03,Product_024,Home,2509.0,267
T000239,U0135,P024,19.65,Credit Card,2023-02-11,66.34857142857143,8,2025-05-02,183,Home,85.44999999999999,Ishaan Mukherjee,24,Female,2023-02-03,Product_024,Home,2509.0,267
T000239,U0135,P024,19.65,Credit Card,2023-02-11,66.34857142857143,8,2025-05-02,183,Toys,92.66,Ishaan Mukherjee,24,Female,2023-02-03,Product_024,Home,2509.0,267
T000240,U0100,P031,52.81,Credit Card,2025-03-03,80.97857142857143,8,2025-08-30,63,Books,84.14,Anaya Mukherjee,30,Other,2022-04-29,Product_031,Grocery,3035.94,111
T000240,U0100,P031,52.81,Credit Card,2025-03-03,80.97857142857143,8,2025-08-30,63,Electronics,63.2,Anaya Mukherjee,30,Other,2022-04-29,Product_031,Grocery,3035.94,111
T000240,U0100,P031,52.81,Credit Card,2025-03-03,80.97857142857143,8,2025-08-30,63,Grocery,52.81,Anaya Mukherjee,30,Other,2022-04-29,Product_031,Grocery,3035.94,111
T000240,U0100,P031,52.81,Credit Card,2025-03-03,80.97857142857143,8,2025-08-30,63,Home,64.62,Anaya Mukherjee,30,Other,2022-04-29,Product_031,Grocery,3035.94,111
T000240,U0100,P031,52.81,Credit Card,2025-03-03,80.97857142857143,8,2025-08-30,63,Sports,189.65,Anaya Mukherjee,30,Other,2022-04-29,Product_031,Grocery,3035.94,111
T000240,U0100,P031,52.81,Credit Card,2025-03-03,80.97857142857143,8,2025-08-30,63,Toys,112.43,Anaya Mukherjee,30,Other,2022-04-29,Product_031,Grocery,3035.94,111
T000241,U0096,P017,68.75,Wallet,2023-02-03,68.59833333333334,6,2025-09-16,46,Beauty,108.61,Aditya Khan,20,Female,2023-02-14,Product_017,Beauty,3697.53,235
T000241,U0096,P017,68.75,Wallet,2023-02-03,68.59833333333334,6,2025-09-16,46,Electronics,58.3,Aditya Khan,20,Female,2023-02-14,Product_017,Beauty,3697.53,235
T000241,U0096,P017,68.75,Wallet,2023-02-03,68.59833333333334,6,2025-09-16,46,Grocery,200.99,Aditya Khan,20,Female,2023-02-14,Product_017,Beauty,3697.53,235
T000241,U0096,P017,68.75,Wallet,2023-02-03,68.59833333333334,6,2025-09-16,46,Toys,43.69,Aditya Khan,20,Female,2023-02-14,Product_017,Beauty,3697.53,235
T000242,U0092,P005,53.54,UPI,2024-05-08,45.8,2,2024-05-08,542,Books,53.54,Reyansh Patel,39,Female,2024-05-29,Product_005,Books,1178.99,18
T000242,U0092,P005,53.54,UPI,2024-05-08,45.8,2,2024-05-08,542,Clothing,38.06,Reyansh Patel,39,Female,2024-05-29,Product_005,Books,1178.99,18
T000243,U0188,P043,15.79,Wallet,2023-08-01,60.9925,8,2025-03-04,242,Books,49.1,Muhammad Das,31,Female,2022-06-10,Product_043,Home,3416.65,309
T000243,U0188,P043,15.79,Wallet,2023-08-01,60.9925,8,2025-03-04,242,Clothing,222.48,Muhammad Das,31,Female,2022-06-10,Product_043,Home,3416.65,309
T000243,U0188,P043,15.79,Wallet,2023-08-01,60.9925,8,2025-03-04,242,Home,142.34,Muhammad Das,31,Female,2022-06-10,Product_043,Home,3416.65,309
T000243,U0188,P043,15.79,Wallet,2023-08-01,60.9925,8,2025-03-04,242,Sports,74.02,Muhammad Das,31,Female,2022-06-10,Product_043,Home,3416.65,309
T000244,U0198,P038,51.76,Wallet,2024-11-11,80.575,3,2025-10-29,3,Beauty,31.38,Kabir Bose,33,Female,2023-07-07,Product_038,Home,393.65,58
T000244,U0198,P038,51.76,Wallet,2024-11-11,80.575,3,2025-10-29,3,Clothing,78.01,Kabir Bose,33,Female,2023-07-07,Product_038,Home,393.65,58
T000244,U0198,P038,51.76,Wallet,2024-11-11,80.575,3,2025-10-29,3,Home,51.76,Kabir Bose,33,Female,2023-07-07,Product_038,Home,393.65,58
T000245,U0035,P003,24.96,UPI,2024-11-24,51.217999999999996,5,2025-07-26,98,Beauty,24.96,Muhammad Reddy,38,Female,2023-07-07,Product_003,Beauty,3027.98,127
T000245,U0035,P003,24.96,UPI,2024-11-24,51.217999999999996,5,2025-07-26,98,Books,122.17,Muhammad Reddy,38,Female,2023-07-07,Product_003,Beauty,3027.98,127
T000245,U0035,P003,24.96,UPI,2024-11-24,51.217999999999996,5,2025-07-26,98,Clothing,66.89,Muhammad Reddy,38,Female,2023-07-07,Product_003,Beauty,3027.98,127
T000245,U0035,P003,24.96,UPI,2024-11-24,51.217999999999996,5,2025-07-26,98,Home,42.07,Muhammad Reddy,38,Female,2023-07-07,Product_003,Beauty,3027.98,127
T000246,U0165,P012,81.6,Wallet,2025-08-09,84.41333333333334,3,2025-08-09,84,Books,105.99,Aarohi Ghosh,39,Other,2023-10-24,Product_012,Sports,4263.31,176
T000246,U0165,P012,81.6,Wallet,2025-08-09,84.41333333333334,3,2025-08-09,84,Home,65.65,Aarohi Ghosh,39,Other,2023-10-24,Product_012,Sports,4263.31,176
T000246,U0165,P012,81.6,Wallet,2025-08-09,84.41333333333334,3,2025-08-09,84,Sports,81.6,Aarohi Ghosh,39,Other,2023-10-24,Product_012,Sports,4263.31,176
T000247,U0179,P031,68.03,Wallet,2024-01-09,79.445,5,2024-02-23,617,Beauty,95.72,Kabir Joshi,29,Female,2022-12-15,Product_031,Grocery,3035.94,111
T000247,U0179,P031,68.03,Wallet,2024-01-09,79.445,5,2024-02-23,617,Books,107.57000000000001,Kabir Joshi,29,Female,2022-12-15,Product_031,Grocery,3035.94,111
T000247,U0179,P031,68.03,Wallet,2024-01-09,79.445,5,2024-02-23,617,Grocery,114.49000000000001,Kabir Joshi,29,Female,2022-12-15,Product_031,Grocery,3035.94,111
T000248,U0035,P005,31.06,Wallet,2025-07-26,51.217999999999996,5,2025-07-26,98,Beauty,24.96,Muhammad Reddy,38,Female,2023-07-07,Product_005,Books,1178.99,18
T000248,U0035,P005,31.06,Wallet,2025-07-26,51.217999999999996,5,2025-07-26,98,Books,122.17,Muhammad Reddy,38,Female,2023-07-07,Product_005,Books,1178.99,18
T000248,U0035,P005,31.06,Wallet,2025-07-26,51.217999999999996,5,2025-07-26,98,Clothing,66.89,Muhammad Reddy,38,Female,2023-07-07,Product_005,Books,1178.99,18
T000248,U0035,P005,31.06,Wallet,2025-07-26,51.217999999999996,5,2025-07-26,98,Home,42.07,Muhammad Reddy,38,Female,2023-07-07,Product_005,Books,1178.99,18
T000249,U0010,P019,40.11,Debit Card,2023-03-31,47.78,4,2025-04-05,210,Beauty,53.81,Diya Kulkarni,36,Female,2024-01-18,Product_019,Home,523.79,441
T000249,U0010,P019,40.11,Debit Card,2023-03-31,47.78,4,2025-04-05,210,Grocery,22.48,Diya Kulkarni,36,Female,2024-01-18,Product_019,Home,523.79,441
T000249,U0010,P019,40.11,Debit Card,2023-03-31,47.78,4,2025-04-05,210,Home,40.11,Diya Kulkarni,36,Female,2024-01-18,Product_019,Home,523.79,441
T000249,U0010,P019,40.11,Debit Card,2023-03-31,47.78,4,2025-04-05,210,Sports,74.72,Diya Kulkarni,36,Female,2024-01-18,Product_019,Home,523.79,441
T000250,U0052,P003,28.92,UPI,2024-09-27,69.11,12,2025-10-08,24,Beauty,57.08,Vivaan Patel,28,Male,2024-01-16,Product_003,Beauty,3027.98,127
T000250,U0052,P003,28.92,UPI,2024-09-27,69.11,12,2025-10-08,24,Books,122.91999999999999,Vivaan Patel,28,Male,2024-01-16,Product_003,Beauty,3027.98,127
T000250,U0052,P003,28.92,UPI,2024-09-27,69.11,12,2025-10-08,24,Clothing,157.13,Vivaan Patel,28,Male,2024-01-16,Product_003,Beauty,3027.98,127
T000250,U0052,P003,28.92,UPI,2024-09-27,69.11,12,2025-10-08,24,Electronics,134.35,Vivaan Patel,28,Male,2024-01-16,Product_003,Beauty,3027.98,127
T000250,U0052,P003,28.92,UPI,2024-09-27,69.11,12,2025-10-08,24,Grocery,97.29,Vivaan Patel,28,Male,2024-01-16,Product_003,Beauty,3027.98,127
T000250,U0052,P003,28.92,UPI,2024-09-27,69.11,12,2025-10-08,24,Home,191.44,Vivaan Patel,28,Male,2024-01-16,Product_003,Beauty,3027.98,127
T000251,U0132,P026,52.58,Cash,2025-08-27,79.0025,6,2025-08-27,66,Beauty,52.58,Aarav Chopra,32,Female,2022-01-07,Product_026,Beauty,3490.97,332
T000251,U0132,P026,52.58,Cash,2025-08-27,79.0025,6,2025-08-27,66,Clothing,120.87,Aarav Chopra,32,Female,2022-01-07,Product_026,Beauty,3490.97,332
T000251,U0132,P026,52.58,Cash,2025-08-27,79.0025,6,2025-08-27,66,Electronics,20.06,Aarav Chopra,32,Female,2022-01-07,Product_026,Beauty,3490.97,332
T000251,U0132,P026,52.58,Cash,2025-08-27,79.0025,6,2025-08-27,66,Home,57.95,Aarav Chopra,32,Female,2022-01-07,Product_026,Beauty,3490.97,332
T000251,U0132,P026,52.58,Cash,2025-08-27,79.0025,6,2025-08-27,66,Toys,64.55,Aarav Chopra,32,Female,2022-01-07,Product_026,Beauty,3490.97,332
T000252,U0065,P003,96.84,Wallet,2024-01-27,58.0425,4,2025-10-12,20,Beauty,166.07,Ira Gupta,38,Male,2023-09-02,Product_003,Beauty,3027.98,127
T000252,U0065,P003,96.84,Wallet,2024-01-27,58.0425,4,2025-10-12,20,Books,24.31,Ira Gupta,38,Male,2023-09-02,Product_003,Beauty,3027.98,127
T000252,U0065,P003,96.84,Wallet,2024-01-27,58.0425,4,2025-10-12,20,Clothing,41.79,Ira Gupta,38,Male,2023-09-02,Product_003,Beauty,3027.98,127
T000253,U0074,P023,30.22,Credit Card,2024-11-10,60.69333333333333,6,2025-02-16,258,Books,133.3,Diya Gupta,44,Male,2022-10-19,Product_023,Books,1984.98,450
T000253,U0074,P023,30.22,Credit Card,2024-11-10,60.69333333333333,6,2025-02-16,258,Grocery,79.6,Diya Gupta,44,Male,2022-10-19,Product_023,Books,1984.98,450
T000253,U0074,P023,30.22,Credit Card,2024-11-10,60.69333333333333,6,2025-02-16,258,Home,74.37,Diya Gupta,44,Male,2022-10-19,Product_023,Books,1984.98,450
T000253,U0074,P023,30.22,Credit Card,2024-11-10,60.69333333333333,6,2025-02-16,258,Sports,76.89,Diya Gupta,44,Male,2022-10-19,Product_023,Books,1984.98,450
T000254,U0070,P008,73.88,UPI,2025-06-13,58.925,2,2025-06-13,141,Beauty,43.97,Anaya Ghosh,26,Female,2022-05-15,Product_008,Books,4534.16,161
T000254,U0070,P008,73.88,UPI,2025-06-13,58.925,2,2025-06-13,141,Books,73.88,Anaya Ghosh,26,Female,2022-05-15,Product_008,Books,4534.16,161
T000255,U0103,P048,39.72,Net Banking,2025-03-02,36.5125,4,2025-03-02,244,Clothing,92.69999999999999,Muhammad Mehta,29,Female,2024-08-29,Product_048,Clothing,3666.72,295
T000255,U0103,P048,39.72,Net Banking,2025-03-02,36.5125,4,2025-03-02,244,Home,32.79,Muhammad Mehta,29,Female,2024-08-29,Product_048,Clothing,3666.72,295
T000255,U0103,P048,39.72,Net Banking,2025-03-02,36.5125,4,2025-03-02,244,Toys,20.56,Muhammad Mehta,29,Female,2024-08-29,Product_048,Clothing,3666.72,295
T000256,U0087,P012,33.93,Net Banking,2025-10-15,39.2425,4,2025-10-15,17,Books,45.02,Kabir Mehta,39,Male,2022-08-04,Product_012,Sports,4263.31,176
T000256,U0087,P012,33.93,Net Banking,2025-10-15,39.2425,4,2025-10-15,17,Home,57.87,Kabir Mehta,39,Male,2022-08-04,Product_012,Sports,4263.31,176
T000256,U0087,P012,33.93,Net Banking,2025-10-15,39.2425,4,2025-10-15,17,Sports,54.08,Kabir Mehta,39,Male,2022-08-04,Product_012,Sports,4263.31,176
T000257,U0095,P034,51.2,UPI,2023-06-19,68.68499999999999,6,2025-03-23,223,Beauty,77.82,Muhammad Bose,28,Female,2024-06-04,Product_034,Books,474.01,362
T000257,U0095,P034,51.2,UPI,2023-06-19,68.68499999999999,6,2025-03-23,223,Books,51.2,Muhammad Bose,28,Female,2024-06-04,Product_034,Books,474.01,362
T000257,U0095,P034,51.2,UPI,2023-06-19,68.68499999999999,6,2025-03-23,223,Clothing,10.83,Muhammad Bose,28,Female,2024-06-04,Product_034,Books,474.01,362
T000257,U0095,P034,51.2,UPI,2023-06-19,68.68499999999999,6,2025-03-23,223,Electronics,160.25,Muhammad Bose,28,Female,2024-06-04,Product_034,Books,474.01,362
T000257,U0095,P034,51.2,UPI,2023-06-19,68.68499999999999,6,2025-03-23,223,Home,112.00999999999999,Muhammad Bose,28,Female,2024-06-04,Product_034,Books,474.01,362
T000258,U0187,P028,29.34,Credit Card,2025-05-31,76.19800000000001,7,2025-05-31,154,Books,164.03,Vivaan Kulkarni,35,Other,2024-08-28,Product_028,Home,3602.11,250
T000258,U0187,P028,29.34,Credit Card,2025-05-31,76.19800000000001,7,2025-05-31,154,Clothing,67.21,Vivaan Kulkarni,35,Other,2024-08-28,Product_028,Home,3602.11,250
T000258,U0187,P028,29.34,Credit Card,2025-05-31,76.19800000000001,7,2025-05-31,154,Home,149.75,Vivaan Kulkarni,35,Other,2024-08-28,Product_028,Home,3602.11,250
T000259,U0155,P012,39.17,Cash,2024-08-24,53.04,5,2025-03-23,223,Grocery,51.47,Diya Roy,34,Other,2023-03-22,Product_012,Sports,4263.31,176
T000259,U0155,P012,39.17,Cash,2024-08-24,53.04,5,2025-03-23,223,Home,78.89,Diya Roy,34,Other,2023-03-22,Product_012,Sports,4263.31,176
T000259,U0155,P012,39.17,Cash,2024-08-24,53.04,5,2025-03-23,223,Sports,39.17,Diya Roy,34,Other,2023-03-22,Product_012,Sports,4263.31,176
T000259,U0155,P012,39.17,Cash,2024-08-24,53.04,5,2025-03-23,223,Toys,95.67,Diya Roy,34,Other,2023-03-22,Product_012,Sports,4263.31,176
T000260,U0083,P007,26.61,Credit Card,2024-11-02,59.12375,8,2025-10-23,9,Books,103.51,Arjun Khan,43,Male,2023-07-19,Product_007,Books,2084.59,134
T000260,U0083,P007,26.61,Credit Card,2024-11-02,59.12375,8,2025-10-23,9,Clothing,71.42,Arjun Khan,43,Male,2023-07-19,Product_007,Books,2084.59,134
T000260,U0083,P007,26.61,Credit Card,2024-11-02,59.12375,8,2025-10-23,9,Grocery,99.24000000000001,Arjun Khan,43,Male,2023-07-19,Product_007,Books,2084.59,134
T000260,U0083,P007,26.61,Credit Card,2024-11-02,59.12375,8,2025-10-23,9,Home,140.98,Arjun Khan,43,Male,2023-07-19,Product_007,Books,2084.59,134
T000260,U0083,P007,26.61,Credit Card,2024-11-02,59.12375,8,2025-10-23,9,Toys,57.84,Arjun Khan,43,Male,2023-07-19,Product_007,Books,2084.59,134
T000261,U0170,P019,177.48,UPI,2025-07-02,99.21571428571428,7,2025-07-02,122,Books,172.16,Diya Roy,25,Female,2022-09-15,Product_019,Home,523.79,441
T000261,U0170,P019,177.48,UPI,2025-07-02,99.21571428571428,7,2025-07-02,122,Electronics,79.34,Diya Roy,25,Female,2022-09-15,Product_019,Home,523.79,441
T000261,U0170,P019,177.48,UPI,2025-07-02,99.21571428571428,7,2025-07-02,122,Grocery,110.02,Diya Roy,25,Female,2022-09-15,Product_019,Home,523.79,441
T000261,U0170,P019,177.48,UPI,2025-07-02,99.21571428571428,7,2025-07-02,122,Home,292.81,Diya Roy,25,Female,2022-09-15,Product_019,Home,523.79,441
T000261,U0170,P019,177.48,UPI,2025-07-02,99.21571428571428,7,2025-07-02,122,Toys,40.18,Diya Roy,25,Female,2022-09-15,Product_019,Home,523.79,441
T000262,U0155,P046,55.77,Net Banking,2023-12-08,53.04,5,2025-03-23,223,Grocery,51.47,Diya Roy,34,Other,2023-03-22,Product_046,Toys,4970.99,267
T000262,U0155,P046,55.77,Net Banking,2023-12-08,53.04,5,2025-03-23,223,Home,78.89,Diya Roy,34,Other,2023-03-22,Product_046,Toys,4970.99,267
T000262,U0155,P046,55.77,Net Banking,2023-12-08,53.04,5,2025-03-23,223,Sports,39.17,Diya Roy,34,Other,2023-03-22,Product_046,Toys,4970.99,267
